劇場,げきじょう,teater,makeup,trang điểm,메이크업
化粧,けしょう,rias,stingy,keo kiệt,케치
けち,けち,pelit,result,kết quả,결과
結果,けっか,hasil,defect,khuyết điểm,결함
欠陥,けっかん,cacat,in the end,cuối cùng,결국
結局,けっきょく,pada akhirnya,determination,sự quyết tâm,결심
決心,けっしん,tekad,absence,vắng mặt,결석
欠席,けっせき,ketiadaan,decision,phán quyết,결정
決定,けってい,keputusan,Disadvantage,Điều bất lợi,단점
欠点,けってん,Kerugian,Monday,Thứ hai,월요일
月曜,げつよう,Senin,conclusion,Phần kết luận,결론
結論,けつろん,kesimpulan,smoke,khói,연기
煙,けむり,merokok,ticket,vé,티켓
券,けん,tiket,prefecture,tỉnh,현
県,けん,prefektur,Eaves,Mái hiên,처마
軒,けん,Atap terjal,fight,trận đánh,싸움
喧嘩,けんか,bertarung,opinion,ý kiến,견해
見解,けんかい,pendapat,limit,giới hạn,한계
限界,げんかい,membatasi,cash,tiền mặt,현금
現金,げんきん,uang tunai,language,ngôn ngữ,언어
言語,げんご,bahasa,health,sức khỏe,건강
健康,けんこう,kesehatan,inspection,điều tra,검사
検査,けんさ,inspeksi,the current,hiện tại,현재
現在,げんざい,arus,reality,thực tế,현실
現実,げんじつ,realitas,phenomenon,hiện tượng,현상
現象,げんしょう,gejala,current situation,tình hình hiện tại,현재 상태
現状,げんじょう,situasi saat ini,construction,sự thi công,건설
建設,けんせつ,konstruksi,present day,ngày nay,현대
現代,げんだい,masa kini,architecture,ngành kiến ​​​​trúc,건축
建築,けんちく,arsitektur,Estimate,Ước lượng,보기
見当,けんとう,Memperkirakan,Consider,Coi như,검토
検討,けんとう,Mempertimbangkan,On-site,Tại chỗ,현장
現場,げんば,Di lokasi,constitution,cấu tạo,헌법
憲法,けんぽう,konstitusi,right,Phải,권리
権利,けんり,Kanan,rear,ở phía sau,후
後,ご,belakang,word,từ,단어
語,ご,kata,love,yêu,사랑
恋,こい,Cinta,dark,tối tăm,진한
濃い,こい,gelap,lover,người yêu,연인
恋人,こいびと,kekasih,good luck,chúc may mắn,행운
幸運,こううん,semoga beruntung,Lecture,Bài giảng,강연
講演,こうえん,Kuliah,effect,tác dụng,효과
効果,こうか,memengaruhi,coin,đồng xu,동전
硬貨,こうか,koin,expensive,đắt,비싼
高価,こうか,mahal,luxury,sang trọng,럭셔리
豪華,ごうか,kemewahan,Passed,Đi qua,합격
合格,ごうかく,Lulus,exchange,trao đổi,교환
交換,こうかん,menukarkan,aviation,hàng không,항공
航空,こうくう,penerbangan,Scene,Bối cảnh,광경
光景,こうけい,Pemandangan,total,tổng cộng,합계
合計,ごうけい,total,attack,tấn công,공격
攻撃,こうげき,menyerang,contribution,sự đóng góp,기여
貢献,こうけん,kontribusi,advertisement,quảng cáo,광고
広告,こうこく,iklan,Dating,Hẹn hò,교제
交際,こうさい,Penanggalan,the latter,cái sau,후자
後者,こうしゃ,yang terakhir,factory,nhà máy,공장
工場,こうば,pabrik,composition,bố cục,구성
構成,こうせい,komposisi,high speed,tốc độ cao,고속
高速,こうそく,kecepatan tinggi,action,hoạt động,행동
行動,こうどう,tindakan,robbery,cướp,강도
強盗,ごうとう,perampokan,happiness,niềm hạnh phúc,행복
幸福,こうふく,kebahagiaan,impartial,công bằng,공평
公平,こうへい,tidak memihak,candidate,ứng viên,후보
候補,こうほ,calon,consideration,xem xét,고려
考慮,こうりょ,pertimbangan,to surpass,vượt qua,넘어
越える,こえる,untuk melampaui,coach,huấn luyện viên,코치
コーチ,コーチ,pelatih,code,mã số,코드
コード,コード,kode,ice,đá,얼음
氷,こおり,es,Freeze,Đông cứng,얼음
凍る,こおる,Membekukan,goal,mục tiêu,목표
ゴール,ゴール,sasaran,Misunderstanding,Sự hiểu lầm,오해
誤解,ごかい,Salah paham,Language,Ngôn ngữ,어학
語学,ごがく,Bahasa,breathing,thở,호흡
呼吸,こきゅう,pernafasan,hometown,quê hương,고향
故郷,こきょう,kampung halaman,very,rất,극
極,ごく,sangat,national language,ngôn ngữ quốc gia,국어
国語,こくご,bahasa nasional,blackboard,bảng đen,칠판
黒板,こくばん,papan tulis,overcome,vượt qua,극복
克服,こくふく,mengatasi,people,mọi người,국민
国民,こくみん,rakyat,grain,ngũ cốc,곡물
穀物,こくもつ,bulir,here,đây,여기
ここ,ここ,Di Sini,waist,thắt lưng,허리
腰,こし,pinggang,breakdown,sự cố,고장
故障,こしょう,perincian,individual,cá nhân,개인
個人,こじん,individu,cross,đi qua,넘다
越す,こす,menyeberang,nation,Quốc gia,국가
国家,こっか,bangsa,Diet,Ăn kiêng,국회
国会,こっかい,Diet,border,ranh giới,국경
国境,こっきょう,berbatasan,fracture,gãy xương,골절
骨折,こっせつ,patah,parcel,bưu kiện,소포
小包,こづつみ,paket,case,trường hợp,일
事,こと,kasus,different,khác biệt,다른
異なる,ことなる,berbeda,proverb,tục ngữ,속담
諺,ことわざ,pepatah,turn down,từ chối,거절하다
断る,ことわる,mengecilkan,powder,bột,분말
粉,こな,bubuk,this,cái này,이
この,この,ini,preference,sự ưa thích,취향
好み,このみ,preferensi,prefer,thích hơn,선호
好む,このむ,lebih menyukai,copy,bản sao,복사
コピー,コピー,menyalin,dust,bụi,먼지
塵,ごみ,debu,wheat,lúa mì,밀
小麦,こむぎ,gandum,sorry,Xin lỗi,미안해.
ごめんなさい,ごめんなさい,Maaf,hut,túp lều,오두막
小屋,こや,pondok,these,những cái này,이들
これら,これら,ini,around,xung quanh,무렵
頃,ころ,sekitar,kill,giết,죽이다
殺す,ころす,membunuh,fall,ngã,굴러
転ぶ,ころぶ,jatuh,this time,lần này,이번에
今回,こんかい,kali ini,from now on,từ bây giờ trở đi,미래
今後,こんご,mulai sekarang,congestion,sự tắc nghẽn,혼잡
混雑,こんざつ,penyumbatan,so,Vì thế,이렇게
こんなに,こんなに,Jadi,difficulty,khó khăn,어려움
困難,こんなん,kesulitan,today,Hôm nay,오늘
今日,こんにち,Hari ini,Hello,Xin chào,안녕하세요
こんにちは,こんにちは,Halo,computer,máy tính,컴퓨터
コンピューター,コンピューター,komputer,engagement,hôn ước,약혼
婚約,こんやく,pertunangan,confusion,lú lẫn,혼란
混乱,こんらん,kebingungan,difference,sự khác biệt,차이
差,さ,perbedaan,service,dịch vụ,서비스
サービス,サービス,melayani,edge,bờ rìa,때
際,さい,tepian,the best,tốt nhất,최고
最高,さいこう,terbaik,property,tài sản,재산
財産,ざいさん,milik,final,cuối cùng,최종
最終,さいしゅう,terakhir,Monaka,Monaka,중간
最中,さいちゅう,Monaka,lowest,thấp nhất,최소
最低,さいてい,terendah,talent,tài năng,재능
才能,さいのう,bakat,trial,sự thử nghiệm,재판
裁判,さいばん,uji coba,material,vật liệu,소재
材料,ざいりょう,bahan,Fortunately,May mắn thay,다행히
幸い,さいわい,Untung,sign,dấu hiệu,기호
サイン,サイン,tanda,border,ranh giới,경계
境,さかい,berbatasan,resist,kháng cự,거꾸로
逆らう,さからう,melawan,portion,phần,모듬
盛り,さかり,bagian,work,công việc,작업
作業,さぎょう,bekerja,last,cuối cùng,마지막
昨,さく,terakhir,the work,công việc,작품
作品,さくひん,pekerjaan,crops,cây trồng,작물
作物,さくもつ,tanaman,cherry blossoms,hoa anh đào,벚꽃
桜,さくら,bunga sakura,Alcohol,Rượu bia,술
酒,さけ,Alkohol,shout,hét lên,외치다
叫ぶ,さけぶ,berteriak,avoid,tránh xa,피하다
避ける,さける,menghindari,support,ủng hộ,지원하다
支える,ささえる,mendukung,point,điểm,가리키다
指す,さす,titik,seat,ghế,좌석
座席,ざせき,kursi,invite,mời,초대하다
誘う,さそう,mengundang,Tag,Nhãn,지폐
札,さつ,Menandai,writer,nhà văn,작가
作家,さっか,penulis,Composition,Bố cục,작곡
作曲,さっきょく,Komposisi,Roughly,Khoảng,흠뻑
ざっと,ざっと,Dengan kasar,Refreshing,Tươi mát,깔끔한
さっぱり,さっぱり,Menyegarkan,Now,Hiện nay,그럼
さて,さて,Sekarang,desert,sa mạc,사막
砂漠,さばく,gurun,discrimination,phân biệt,차별
差別,さべつ,diskriminasi,manners,cách cư xử,작법
作法,さほう,tata krama,various,nhiều,다양한
様々,さまざま,bermacam-macam,wake up,thức dậy,깨우다
覚ます,さます,bangun,wake,thức dậy,깨우다
覚める,さめる,bangun,left and right,trái và phải,좌우
左右,さゆう,kiri dan kanan,dish,món ăn,접시
皿,さら,piring,Furthermore,Hơn nữa,또한
更に,さらに,Lebih-lebih lagi,Depart,Khởi hành,떠나다
去る,さる,Berangkat,monkey,con khỉ,원숭이
猿,さる,monyet,commotion,sự hỗn loạn,소란
騒ぎ,さわぎ,keributan,Participation,Sự tham gia,참여
参加,さんか,Partisipasi,reference,thẩm quyền giải quyết,참고
参考,さんこう,referensi,agreement,hiệp định,찬성
賛成,Uӣ[い,perjanjian,oxygen,ôxy,산소
酸素,さんそ,oksigen,stroll,đi dạo,산책
散歩,さんぽ,berjalan-jalan,four,bốn,네
四,し,empat,Mr.,Ông,씨
氏,し,Tn.,poem,bài thơ,시
詩,し,puisi,happiness,niềm hạnh phúc,행복
幸せ,しあわせ,kebahagiaan,jeans,quần jean,청바지
ジーンズ,ジーンズ,jeans,jet,máy bay phản lực,제트
ジェット,ジェットき,jet,directly,trực tiếp,직접
直に,じかに,secara langsung,Moreover,Hơn thế nữa,게다가
しかも,しかも,Lebih-lebih lagi,scolding,mắng mỏ,꾸짖다
叱る,しかる,omelan,formula,công thức,수식
式,しき,rumus,straight,thẳng,직접
直,じき,lurus,season,mùa,시기
時期,じき,musim,provision,sự cung cấp,지급
支給,しきゅう,persediaan,frequently,thường xuyên,자꾸만
しきりに,しきりに,sering,stimulation,kích thích,자극
刺激,しげき,stimulasi,resource,nguồn lực,자원
資源,しげん,sumber,incident,sự cố,사건
事件,じけん,insiden,time,thời gian,시간
時刻,じこく,waktu,suicide,tự tử,자살
自殺,じさつ,bunuh diri,fact,sự thật,사실
事実,じじつ,fakta,expenditure,chi tiêu,지출
支出,ししゅつ,pengeluaran,circumstances,trường hợp,사정
事情,じじょう,keadaan,poets,các nhà thơ,시인
詩人,しじん,penyair,myself,bản thân tôi,자신
自身,じしん,saya sendiri,sinking,chìm,가라앉다
沈む,しずむ,tenggelamnya,nature,thiên nhiên,자연
自然,しぜん,alam,thought,nghĩ,사상
思想,しそう,pikiran,tongue,lưỡi,혀
舌,した,lidah,depend on,phụ thuộc vào,나름
次第,しだい,bergantung pada,situation,tình huống,사태
事態,じたい,situasi,follow,theo,순종하다
従う,したがう,mengikuti,Therefore,Vì thế,따라서
したがっ,したがって,Karena itu,Preparation,Sự chuẩn bị,지도
支度,したく,Persiapan,close,đóng,친한
親しい,したしい,menutup,seven,bảy,일곱
七,しち,tujuh,quality,chất lượng,품질
質,しつ,kualitas,unemployment,nạn thất nghiệp,실업
失業,しつぎょう,pengangguran,experiment,cuộc thí nghiệm,실험
実験,じっけん,percobaan,realization,nhận thức,실현
実現,じつげん,realisasi,execution,thực thi,실행
実行,じっこう,eksekusi,actual,thật sự,실제
実際,じっさい,sebenarnya,implementation,triển khai,구현
実施,じっし,pelaksanaan,Stay still,Đứng yên,가만히
じっと,じっと,Tetap diam,Indeed,Thực vậy,사실
実に,じつに,Memang,actually,Thực ra,사실은
実は,じつは,Sebenarnya,disappointment,sự thất vọng,실망
失望,しつぼう,kekecewaan,branch,chi nhánh,지점
支店,してん,cabang,guidance,hướng dẫn,지도
指導,しどう,panduan,automatic,tự động,자동
自動,じどう,otomatis,product,sản phẩm,품목
品,しな,produk,Domination,Sự thống trị,지배
支配,しはい,Dominasi,play,chơi,연극
芝居,しばい,bermain,often,thường,자주
しばしば,しばしば,sering,lawn,bãi cỏ,잔디
芝生,しばふ,halaman rumput,payment,sự chi trả,지불
支払,しはらい,pembayaran,pay,chi trả,지불하다
支払う,しはらう,membayar,death,cái chết,사망
死亡,しぼう,kematian,capital,thủ đô,자본
資本,しほん,modal,end,kết thúc,시마
しまい,（終わり）,akhir,sisters,chị em gái,자매
姉妹,しまい,saudara perempuan,store,cửa hàng,버리다
しまう,（終わる）,toko,Oops!,Ối!,끝났다.
しまった,（感）,Ups!,bragging,khoe khoang,자랑
自慢,じまん,menyombongkan diri,Office,Văn phòng,사무
事務,じむ,Kantor,show,trình diễn,표시
示す,しめす,menunjukkan,occupy,chiếm đóng,차지하다
占める,しめる,menempati,under,dưới,아래
下,しも,di bawah,frost,sương giá,서리
霜,しも,embun beku,So,Vì thế,그럼
じゃあ,じゃあ,Jadi,debt,món nợ,부채
借金,しゃっきん,utang,to talk,để nói chuyện,말하다
しゃべる,しゃべる,untuk berbicara,obstacle,trở ngại,방해
邪魔,じゃま,rintangan,week,tuần,주
週,しゅう,pekan,state,tình trạng,주
州,しゅう,negara,ten,mười,십
十,じゅう,sepuluh,gun,súng,총
銃,じゅう,pistol,surroundings,môi trường xung quanh,주변
周囲,しゅうい,lingkungan,harvest,mùa gặt,수확
収穫,しゅうかく,memanen,week,tuần,주간
週間,しゅうかん,pekan,religion,tôn giáo,종교
宗教,しゅうきょう,agama,emphasis,nhấn mạnh,중시
重視,じゅうし,tekanan,find work,tìm việc làm,취직
就職,しゅうしょく,mencari pekerjaan,juice,nước ép,주스
ジュース,ジュース,jus,Correction,Sửa lỗi,수정
修正,しゅうせい,Koreksi,traffic jam,tắc đường,정체
渋滞,じゅうたい,kemacetan lalu lintas,serious,nghiêm trọng,심각한
重大,じゅうだい,serius,housing,nhà ở,주택
住宅,じゅうたく,perumahan,group,nhóm,집단
集団,しゅうだん,kelompok,concentration,sự tập trung,집중
集中,しゅうちゅう,konsentrasi,income,thu nhập,수입
収入,しゅうにゅう,penghasilan,residents,cư dân,주민
住民,じゅうみん,penduduk,important,quan trọng,중요
重要,じゅうよう,penting,repair,Sửa chữa,수리
修理,しゅうり,memperbaiki,principle,nguyên tắc,원리
主義,しゅぎ,prinsip,stay,ở lại,숙박
宿泊,しゅくはく,tinggal,surgery,ca phẫu thuật,수술
手術,しゅじゅつ,operasi,prime minister,thủ tướng,총리
首相,しゅしょう,Perdana Menteri,means,có nghĩa,수단
手段,しゅだん,cara,Claim,Khẳng định,주장
主張,しゅちょう,Mengeklaim,Birthplace,Nơi sinh,출신
出身,しゅっしん,Tempat lahir,attendance,sự tham dự,출석
出席,しゅっせき,kehadiran,departure,sự khởi hành,출발
出発,しゅっぱつ,keberangkatan,publication,ấn phẩm,출판
出版,しゅっぱん,publikasi,capital,thủ đô,수도
首都,しゅと,modal,housewife,bà nội trợ,주부
主婦,しゅふ,ibu rumah tangga,major,lớn lao,주요
主要,しゅよう,besar,demand,yêu cầu,수요
需要,じゅよう,tuntutan,kinds,các loại,종류
種類,しゅるい,jenis,order,đặt hàng,순
順,じゅん,memesan,moment,chốc lát,순간
瞬間,しゅんかん,momen,Going smoothly,Mọi việc diễn ra suôn sẻ,순조롭다
順調,じゅんちょう,Berjalan lancar,order,đặt hàng,순서
順番,じゅんばん,memesan,preparation,sự chuẩn bị,준비
準備,じゅんび,persiapan,use,sử dụng,사용
使用,しよう,menggunakan,small,bé nhỏ,작은
小,しょう,kecil,chapter,chương,장
章,しょう,bab,award,phần thưởng,수상
賞,しょう,menghadiahkan,above,bên trên,상단
上,じょう,di atas,hindrance,trở ngại,장애
障害,しょうがい,halangan,scholarship,học bổng,장학금
奨学金,しょうがくきん,beasiswa,passenger,hành khách,승객
乗客,じょうきゃく,penumpang,Moving to Tokyo,Chuyển đến Tokyo,상경
上京,じょうきょう,Pindah ke Tokyo,situation,tình huống,상황
状況,じょうきょう,situasi,conditions,điều kiện,조건
条件,じょうけん,kondisi,noon,buổi trưa,정오
正午,しょうご,siang,Honesty,Sự trung thực,정직
正直,しょうじき,Kejujuran,common sense,lẽ thường,상식
常識,じょうしき,kewajaran,girl,con gái,소녀
少女,しょうじょ,gadis,a little,một chút,조금
少々,しょうしょう,sedikit,Symptoms,Triệu chứng,증상
症状,しょうじょう,Gejala,Occur,Xảy ra,발생
生じる,しょうじる,Terjadi,invitation,lời mời,초대
招待,しょうたい,undangan,situation,tình huống,상태
状態,じょうたい,situasi,Improvement,Sự cải tiến,향상
上達,じょうたつ,Peningkatan,joke,câu nói đùa,농담
冗談,じょうだん,candaan,Understood,Đã hiểu,인지
承知,しょうち,Dipahami,superior,thượng đẳng,상등
上等,じょうとう,unggul,collision,va chạm,충돌
衝突,しょうとつ,tabrakan,merchant,thương nhân,상인
商人,しょうにん,pedagang,approval,sự chấp thuận,승인
承認,しょうにん,persetujuan,boy,con trai,소년
少年,しょうねん,anak laki-laki,business,việc kinh doanh,장사
商売,しょうばい,bisnis,consumption,sự tiêu thụ,소비
消費,しょうひ,konsumsi,merchandise,hàng hóa,상품
商品,しょうひん,barang dagangan,fire department,sở cứu hỏa,소방
消防,しょうぼう,departemen pemadam kebakaran,information,thông tin,정보
情報,じょうほう,informasi,Proof,Bằng chứng,증명
証明,しょうめい,Bukti,queen,nữ hoàng,여왕
女王,じょおう,ratu,job,công việc,직업
職,しょく,pekerjaan,Occupation,Nghề nghiệp,직업
職業,しょくぎょう,Pekerjaan,meal,bữa ăn,식사
食事,しょくじ,makanan,table,bàn,식탁
食卓,しょくたく,meja,food,đồ ăn,음식
食品,しょくひん,makanan,plant,thực vật,식물
植物,しょくぶつ,tanaman,food,đồ ăn,음식
食物,しょくもつ,makanan,appetite,sự thèm ăn,식욕
食欲,しょくよく,nafsu makan,food,đồ ăn,식량
食料,しょくりょう,makanan,Food,Đồ ăn,음식
食糧,しょくりょう,Makanan,Study,Học,서재
書斎,しょさい,Belajar,Girls,Các cô gái,여자
女子,じょし,Cewek-cewek,assistant,trợ lý,조수
助手,じょしゅ,asisten,gradually,dần dần,서서히
徐々に,じょじょに,perlahan-lahan,signature,chữ ký,서명
署名,しょめい,tanda tangan,book,sách,책
書物,しょもつ,buku,actress,nữ diễn viên,여배우
女優,じょゆう,aktris,process,quá trình,처리
処理,しょり,proses,document,tài liệu,서류
書類,しょるい,dokumen,Notice,Để ý,알림
知らせ,しらせ,Melihat,butt,mông,엉덩이
尻,しり,pantat,mark,đánh dấu,표시
印,しるし,tanda,castle,lâu đài ,성
城,しろ,kastil,Further education,Giáo dục nâng cao,진학
進学,しんがく,Pendidikan lanjutan,nerves,dây thần kinh,신경
神経,しんけい,saraf,Serious,Nghiêm trọng,심각한
真剣,しんけん,Serius,faith,sự tin tưởng,믿음
信仰,しんこう,keyakinan,signal,tín hiệu,신호
信号,しんごう,sinyal,artificial,nhân tạo,인공
人工,じんこう,palsu,serious,nghiêm trọng,심각한
深刻,しんこく,serius,consultation,tư vấn,진찰
診察,しんさつ,konsultasi,Race,Loài,인종
人種,じんしゅ,Balapan,believe,tin tưởng,믿다
信じる,しんじる,meyakini,life,mạng sống,인생
人生,じんせい,kehidupan,relatives,họ hàng,친척
親戚,しんせき,kerabat,fresh,tươi,신선
新鮮,しんせん,segar,heart,trái tim,심장
心臓,しんぞう,jantung,body,thân hình,신체
身体,しんたい,tubuh,height,chiều cao,신장
身長,しんちょう,tinggi,Careful,Cẩn thận,조심
慎重,しんちょう,Hati-hati,anxiety,sự lo lắng,걱정
心配,しんぱい,kecemasan,referee,trọng tài,심판
審判,しんぱん,wasit,person,người,인물
人物,じんぶつ,orang,Progress,Tiến triển,진보
進歩,しんぽ,Kemajuan,best friend,bạn thân nhất,가장 친한 친구
親友,しんゆう,sahabat terbaik,credit,tín dụng,신용
信用,しんよう,kredit,trust,lòng tin,신뢰
信頼,しんらい,memercayai,psychology,tâm lý,심리
心理,しんり,psikologi,humanity,nhân loại,인류
人類,じんるい,kemanusiaan,nest,tổ,둥지
巣,す,sarang,figure,nhân vật,그림
図,ず,angka,level,mức độ,수준
水準,すいじゅん,tingkat,Recommendation,Sự giới thiệu,추천
推薦,すいせん,Rekomendasi,switch,công tắc,스위치
スイッチ,スイッチ,mengalihkan,Quite,Khá,상당히
随分,ずいぶん,Lumayan,sleep,ngủ,수면
睡眠,すいみん,tidur,number,con số,수
数,すう,nomor,numbers,số,숫자
数字,すうじ,angka,soup,canh,수프
スープ,スープ,sup,end,kết thúc,끝
末,すえ,akhir,figure,nhân vật,모습
姿,すがた,angka,skiing,trượt tuyết,스키
スキー,スキー,bermain ski,empty,trống,비우다
空く,すく,kosong,save,cứu,구하다
救う,すくう,menyimpan,Excellent,Xuất sắc,뛰어난
優れる,すぐれる,Bagus sekali,skate,trượt băng,스케이트
スケート,スケート,seluncur,amazing,tuyệt vời,놀라운
すごい,すごい,luar biasa,Not at all,Không có gì,조금도
少しも,すこしも,Sama sekali tidak,spend,tiêu,보내다
過ごす,すごす,membelanjakan,logic,logic,근육
筋,すじ,logika,Proceed,Tiếp tục,진행하다
進める,すすめる,Melanjutkan,recommend,gợi ý,추천하다
勧める,すすめる,menyarankan,star,ngôi sao,별
スター,スター,bintang,style,phong cách,스타일
スタイル,スタイル,gaya,stand,đứng,스탠드
スタンド,スタンド,berdiri,headache,đau đầu,두통
頭痛,ずつう,sakit kepala,forever,mãi mãi,계속
ずっと,ずっと,selamanya,splendid,tuyệt vời,좋은
すてき,すてき,bagus sekali,already,đã,이미
既に,すでに,sudah,In other words,Nói cách khác,즉
すなわち,すなわち,Dengan kata lain,Wonderful,Tuyệt vời,훌륭함
素晴らし,すばらしい,Luar biasa,speech,lời nói,연설
スピーチ,スピーチ,pidato,all,tất cả,모두
全て,すべて,semua,Finish,Hoàn thành,끝내다
済ませる,すませる,Menyelesaikan,corner,góc,뿔
角,すみ,sudut,Excuse me,Xin lỗi,죄송합니다
すみませ,（感）,Permisi,Become,Trở nên,위
為る,する,Menjadi,Then,Sau đó,그러면
すると,すると,Kemudian,sharp,sắc,날카로운
鋭い,するどい,tajam,back,mặt sau,등
背,せい,kembali,Positive,Tích cực,긍정적인
正,せい,Positif,raw,nguyên liệu thô,원시
生,せい,mentah,sex,tình dục,성
性,せい,seks,act,hành động,소위
所為,せい,bertindak,tax,thuế,세금
税,ぜい,pajak,personality,nhân cách,성격
性格,せいかく,kepribadian,accurate,chính xác,정확한
正確,せいかく,tepat,century,thế kỷ,세기
世紀,せいき,abad,Claim,Khẳng định,청구
請求,せいきゅう,Mengeklaim,tax,thuế,세금
税金,ぜいきん,pajak,cleanliness,sự sạch sẽ,깨끗한
清潔,せいけつ,kebersihan,limit,giới hạn,제한
制限,せいげん,membatasi,success,thành công,성공
成功,せいこう,kesuksesan,production,sản xuất,생산
生産,せいさん,produksi,formal,chính thức,공식
正式,せいしき,resmi,spirit,tinh thần,정신
精神,せいしん,roh,adult,người lớn,성인
成人,せいじん,dewasa,At best,Tốt nhất là vậy,정신
精々,せいぜい,Paling banter,Grades,Điểm số,성적
成績,せいせき,Nilai,manufacturing,chế tạo,제조
製造,せいぞう,manufaktur,luxury,sang trọng,사치
贅沢,ぜいたく,kemewahan,growth,sự phát triển,성장
成長,せいちょう,pertumbuhan,system,hệ thống,제도
制度,せいど,sistem,youth,thiếu niên,청소년
青年,せいねん,anak muda,product,sản phẩm,제품
製品,せいひん,produk,government,chính phủ,정부
政府,せいふ,pemerintah,living thing,sinh vật sống,생물
生物,せいぶつ,makhluk hidup,life,mạng sống,생명
生命,せいめい,kehidupan,Organize,Tổ chức,정리
整理,せいり,Mengatur,cough,ho,기침
咳,せき,batuk,coal,than đá,석탄
石炭,せきたん,batu bara,responsibility,trách nhiệm,책임
責任,せきにん,tanggung jawab,oil,dầu,석유
石油,せきゆ,minyak,The public,Công chúng,세상
世間,せけん,Masyarakat,Theory,Lý thuyết,설
説,せつ,Teori,aggressive,hung dữ,적극적인
積極的,せっきょくてき,agresif,design,thiết kế,디자인
設計,せっけい,desain,absolute,tuyệt đối,절대
絶対,ぜったい,mutlak,set,bộ,세트
セット,セット,mengatur,equipment,thiết bị,장비
設備,せつび,peralatan,extinction,sự tuyệt chủng,멸종
絶滅,ぜつめつ,kepunahan,savings,tiết kiệm,절약
節約,せつやく,tabungan,I'd love to,Tôi rất muốn,부디
是非,ぜひ,Saya sangat ingin,blame,đổ tội,비난하다
責める,せめる,menyalahkan,care,chăm sóc,돌보는
世話,せわ,peduli,good,Tốt,선
善,ぜん,Bagus,all,tất cả,모두
全,ぜん,semua,All,Tất cả,모두
全員,ぜんいん,Semua,Major,Lớn lao,전공
専攻,せんこう,Besar,Nationwide,Toàn quốc,전국
全国,ぜんこく,Nasional,the other day,hôm nọ,요 전날
先日,せんじつ,beberapa hari yang lalu,former,trước,전자
前者,ぜんしゃ,mantan,player,người chơi,선수
選手,せんしゅ,pemain,forward,phía trước,전진
前進,ぜんしん,maju,not at all,không có gì,전혀
全然,ぜんぜん,sama sekali tidak,Center,Trung tâm,센터
センター,センター,Tengah,whole,trọn,전체
全体,ぜんたい,utuh,choice,sự lựa chọn,선택
選択,せんたく,pilihan,yes,Đúng,그래
そう,そう,Ya,elephant,con voi,코끼리
象,ぞう,gajah,noise,tiếng ồn,소음
騒音,そうおん,kebisingan,increase,tăng,증가
増加,ぞうか,meningkatkan,operation,hoạt động,조작
操作,そうさ,operasi,cleaning,dọn dẹp,청소
掃除,そうじ,pembersihan,imagination,trí tưởng tượng,상상
想像,そうぞう,imajinasi,inheritance,thừa kế,상속
相続,そうぞく,warisan,consultation,tư vấn,상담
相談,そうだん,konsultasi,Device,Thiết bị,장비
装置,そうち,Perangkat,equivalent,tương đương,상당
相当,そうとう,setara,speed,tốc độ,속도
速度,そくど,kecepatan,There,Ở đó,거기
そこ,そこ,Di sana,bottom,đáy,바닥
底,そこ,dasar,So,Vì thế,거기서
そこで,そこで,Jadi,organization,tổ chức,조직
組織,そしき,organisasi,and,Và,그리고
そして,そして,Dan,pour,đổ,붓다
注ぐ,そそぐ,menuangkan,growing up,lớn lên,성장하다
育つ,そだつ,tumbuh dewasa,They look exactly alike,Chúng trông giống hệt nhau.,똑같이
そっくり,そっくり,Mereka terlihat persis sama,Gently,Nhẹ nhàng,부드럽게
そっと,そっと,Dengan lembut,sleeve,tay áo,소매
袖,そで,lengan baju,Prepare,Chuẩn bị,준비
備える,そなえる,Mempersiapkan,the,cái,그
その,その,itu,Eventually,Sau cùng,그 중
そのうち,そのうち,Pada akhirnya,Just as,Cũng như vậy,그대로
そのまま,そのまま,Sama seperti,side,bên,측면
側,そば,samping,sofa,ghế sofa,소파
ソファー,ソファー,sofa,poor quality,chất lượng kém,거친
粗末,そまつ,kualitas buruk,that,cái đó,그것
それ,（接。感）,itu,each,mỗi,각각
それぞれ,それぞれ,setiap,nevertheless,tuy nhiên,그래도
それでも,それでも,namun demikian,And,Và,그리고
それと,それと,Dan,Or,Hoặc,아니면
それとも,それとも,Atau,loss,sự mất mát,손해
損,そん,kehilangan,damage,hư hại,손해
損害,そんがい,kerusakan,respect,sự tôn trọng,존경
尊敬,そんけい,menghormati,existence,sự tồn tại,존재
存在,そんざい,adanya,respect,sự tôn trọng,존중
尊重,そんちょう,menghormati,Field,Cánh đồng,논
田,た,Bidang,others,người khác,기타
他,た,yang lain,versus,so với,쌍
対,たい,melawan,large,lớn,큰
大,だい,besar,stand,đứng,대
台,だい,berdiri,subject,chủ thể,제목
題,だい,subjek,physical education,giáo dục thể chất,체육
体育,たいいく,Pendidikan Jasmani,Body temperature,Nhiệt độ cơ thể,체온
体温,たいおん,Suhu tubuh,tournament,giải đấu,대회
大会,たいかい,turnamen,atmosphere,bầu không khí,대기
大気,たいき,suasana,price,giá ,대금
代金,だいきん,harga,boredom,sự nhàm chán,지루한
退屈,たいくつ,kebosanan,stay,ở lại,체류
滞在,たいざい,tinggal,ambassador,đại sứ,대사
大使,たいし,duta besar,Not much,Không nhiều lắm,큰
大した,たいした,Tidak banyak,subject,chủ thể,대상
対象,たいしょう,subjek,Minister,Bộ trưởng,장관
