花見,はなみ,Menikmati pemandangan bunga sakura.,Cherry blossom viewing,Ngắm hoa anh đào,하나미
林,はやし,Hayashi,Hayashi,Hayashi,숲
払う,はらう,membayar,pay,chi trả,지불하다
番組,ばんぐみ,program,program,chương trình,프로그램
反対,はんたい,Oposisi,Opposition,phe đối lập,반대
ハンドバッグ,ハンドバッグ,tas tangan,handbag,túi xách,핸드백
日,ひ,hari,day,ngày,일
火,ひ,api,fire,ngọn lửa,불
ピアノ,ピアノ,piano,piano,đàn piano,피아노
冷える,ひえる,Cuacanya menjadi dingin.,It gets cold,Trời trở lạnh,차가운
光,ひかり,lampu,light,ánh sáng,빛
光る,ひかる,berpendar,glowing,phát sáng,빛나는
引き出し,ひきだし,laci,drawer,ngăn kéo,서랍
引き出す,ひきだす,mengeluarkan,pull out,rút ra,꺼내다
ひげ,ひげ,jenggot,beard,râu ,수염
飛行場,ひこうじょう,lapangan terbang,airfield,sân bay,비행장
久しぶり,ひさしぶり,lama tak jumpa,long time no see,Lâu rồi không gặp,오랜만에
美術館,びじゅつかん,museum seni,art museum,bảo tàng nghệ thuật,미술관
非常に,ひじょうに,sangat,very,rất,매우
びっくり,びっくり,Terkejut,Surprised,Ngạc nhiên,깜짝
引っ越す,ひっこす,bergerak,move,di chuyển,이사하다
必要,ひつよう,membutuhkan,need,nhu cầu,필요
ひどい,ひどい,sangat buruk,terrible,kinh khủng,끔찍한
開く,ひらく,membuka,open,mở,열다
ビル,ビル,bangunan,building,xây dựng,빌
昼間,ひるま,siang hari,daytime,ban ngày,주간
昼休み,ひるやすみ,istirahat makan siang,lunch break,giờ nghỉ trưa,점심시간
拾う,ひろう,menjemput,pick up,nhặt lên,데리러
ファックス,ファックス,fax,fax,fax,팩스
増える,ふえる,meningkatkan,increase,tăng,증가하다
深い,ふかい,dalam,deep,sâu,깊은
複雑,ふくざつ,rumit,complicated,phức tap,복잡한
復習,ふくしゅう,tinjauan,review,ôn tập,복습
部長,ぶちょう,manajer,manager,giám đốc,부장
普通,ふつう,biasanya,usually,thường xuyên,보통
ぶどう,ぶどう,anggur,grapes,quả nho,포도
太る,ふとる,Menjadi gemuk,Get fat,Hãy béo lên!,뚱뚱한
布団,ふとん,kasur lipat,futon,futon,이불
舟,ふね,kapal,boat,thuyền,배
不便,ふべん,ketidaknyamanan,inconvenience,sự bất tiện,불편
踏む,ふむ,Injak,Step on,Bước lên,밟다
降り出す,ふりだす,Hujan mulai turun,It starts to rain,Trời bắt đầu mưa,내리다
プレゼント,プレゼント,hadiah,present,hiện tại,선물
文化,ぶんか,budaya,culture,văn hoá,문화
文学,ぶんがく,literatur,literature,văn học,문학
文法,ぶんぽう,tata bahasa,grammar,ngữ pháp,문법
別,べつ,lain,another,khác,다른
ベル,ベル,Bel,Bell,Chuông,벨
変,へん,aneh,strange,lạ lùng,이상하다
返事,へんじ,membalas,reply,hồi đáp,대답
貿易,ぼうえき,berdagang,trade,buôn bán,무역
放送,ほうそう,siaran,broadcast,phát tin,방송
法律,ほうりつ,hukum,law,pháp luật,법률
僕,ぼく,SAYA,I,TÔI,나
星,ほし,bintang,star,ngôi sao,별
ほど,ほど,ke,to,ĐẾN,정도
ほとんど,ほとんど,sebagian besar,largely,phần lớn,거의
ほめる,ほめる,pujian,compliment,lời khen,칭찬
翻訳,ほんやく,terjemahan,translation,bản dịch,번역
参る,まいる,Aku datang.,I'm coming.,Tôi đang đến.,참여하다
負ける,まける,kehilangan,lose,thua,잃다
まじめ,まじめ,serius,serious,nghiêm trọng,성실한
まず,まず,Pertama,first,Đầu tiên,우선
または,または,atau,or,hoặc,또는
間違える,まちがえる,kesalahan,mistake,sai lầm,실수하다
間に合う,まにあう,Aku akan sampai tepat waktu.,I'll make it in time,Tôi sẽ làm kịp giờ.,사이에 맞다
周り,まわり,lingkungan,surroundings,môi trường xung quanh,주변
回る,まわる,Berputar,Rotating,Xoay,돌다
漫画,まんが,komik,comics,truyện tranh,만화
真中,まんなか,tengah,middle,ở giữa,한가운데
見える,みえる,muncul,appear,xuất hiện,보이는
湖,みずうみ,danau,lake,hồ,호수
味噌,みそ,miso,miso,miso,된장
見つかる,みつかる,Ditemukan,Found,Thành lập,발견하다
見つける,みつける,menemukan,find,tìm thấy,찾기
皆,みな,semua,all,tất cả,모두
港,みなと,pelabuhan,port,cảng,항구
向かう,むかう,Menuju,Heading,Tiêu đề,향하다
迎える,むかえる,untuk menyambut,to welcome,để chào đón,맞이하다
昔,むかし,dahulu kala,long ago,từ rất lâu trước đây,옛날
虫,むし,serangga,insect,côn trùng,벌레
息子,むすこ,putra,son,con trai,아들
娘,むすめ,anak perempuan,daughter,con gái,딸
無理,むり,Mustahil,Impossible,Không thể nào,무리
召し上がる,めしあがる,Untuk makan,To eat,Để ăn,먹다
珍しい,めずらしい,langka,rare,hiếm,특이한
申し上げる,もうしあげる,Saya ingin mengatakan,I would like to say,Tôi muốn nói,말씀드리다
申す,もうす,Saya berkata,I say,Tôi nói,말하다
もうすぐ,もうすぐ,segera,very soon,rất sớm,곧
もし,もし,jika,if,nếu như,만약
もちろん,もちろん,Tentu saja,of course,tất nhiên rồi,물론
もっとも,もっとも,paling,most,hầu hết,가장
戻る,もどる,kembali,return,trở lại,뒤로
木綿,もめん,kapas,cotton,bông,목화
もらう,もらう,mendapatkan,get,lấy,받다
森,もり,hutan,forest,rừng,숲
焼く,やく,memanggang,bake,nướng,굽다
約束,やくそく,janji,promise,hứa,약속
役に立つ,やくにたつ,berguna,useful,hữu ích,유용하다
焼ける,やける,membakar,burn,cháy,굽다
優しい,やさしい,baik,kind,loại,부드러운
痩せる,やせる,menurunkan berat badan,lose weight,giảm cân,마른다
やっと,やっと,akhirnya,at last,cuối cùng,마침내
やはり,やはり,Juga,also,Mà còn,역시
やはり,やっぱり,Juga,also,Mà còn,역시
やっぱり,やはり,setelah dipikirkan ulang,on second thoughts,suy nghĩ lại,역시
やっぱり,やっぱり,setelah dipikirkan ulang,on second thoughts,suy nghĩ lại,역시
止む,やむ,untuk berhenti,to stop,dừng lại,멈추다
止める,やめる,berhenti,stop,dừng lại,멈추다
柔らかい,やわらかい,lembut,soft,mềm mại,부드러운
湯,ゆ,Air panas,Hot water,Nước nóng,탕
輸出,ゆしゅつ,ekspor,export,xuất khẩu,수출
輸入,ゆにゅう,impor,import,nhập khẩu,수입
指,ゆび,jari,finger,ngón tay,손가락
指輪,ゆびわ,cincin,ring,nhẫn,반지
夢,ゆめ,mimpi,dream,mơ,꿈
揺れる,ゆれる,Goncangan,Shaking,Rung lắc,흔들리는
用,よう,untuk,for,vì,용
用意,ようい,persiapan,preparation,sự chuẩn bị,준비
用事,ようじ,bisnis,business,việc kinh doanh,용사
汚れる,よごれる,Menjadi kotor,Get dirty,Hãy làm bẩn tay mình đi!,더러운
予習,よしゅう,persiapan,preparation,sự chuẩn bị,예습
予定,よてい,jadwal,schedule,lịch trình,약속
予約,よやく,reservasi,reservation,sự đặt chỗ,예약
寄る,よる,mendekati,approach,tiếp cận,기다리다
喜ぶ,よろこぶ,berbahagialah,be happy,hãy hạnh phúc,기뻐하다
よろしい,よろしい,Oke,Okay,Đồng ý,좋은
理由,りゆう,alasan,reason,lý do,이유
利用,りよう,menggunakan,use,sử dụng,사용
両方,りょうほう,keduanya,both,cả hai,둘 다
旅館,りょかん,Losmen,Inn,Nhà trọ,료칸
留守,るす,Ketiadaan,Absence,Vắng mặt,부재
冷房,れいぼう,pendinginan,cooling,làm mát,냉방
歴史,れきし,sejarah,history,lịch sử,역사
レジ,レジ,kasir,cash register,máy tính tiền,계산대
レポート,レポート,Laporan,Report,Báo cáo,보고서
レポート,リポート,Laporan,Report,Báo cáo,보고서
リポート,レポート,Laporan,Report,Báo cáo,리포트
リポート,リポート,Laporan,Report,Báo cáo,리포트
連絡,れんらく,kontak,contact,liên hệ,연락
ワープロ,ワープロ,pengolah kata,word processor,trình xử lý văn bản,워드 프로
沸かす,わかす,mendidihkan,boil,đun sôi,끓다
別れる,わかれる,bubar,break up,chia tay,헤어지다
沸く,わく,mendidihkan,boil,đun sôi,끓는
訳,わけ,alasan,reason,lý do,번역
忘れ物,わすれもの,barang hilang,lost item,đồ vật bị mất,분실물
笑う,わらう,senyum,smile,nụ cười,웃음
割合,わりあい,perbandingan,ratio,tỷ lệ,비율
割れる,われる,merusak,break,phá vỡ,깨지는
泳ぎ方,およぎかた,Cara berenang,How to swim,Cách bơi,수영하는 방법
