決まり悪い,きまりわるい,Aku merasa canggung.,I feel awkward.,Tôi cảm thấy khó xử.,결정 나쁜
決まる,きまる,Keputusan,Decision,Phán quyết,결정
記名,きめい,Nama,Name,Tên,기명
脚色,きゃくしょく,adaptasi,adaptation,sự thích nghi,각색
脚本,きゃくほん,Naskah,Script,Kịch bản,각본
客観,きゃっかん,tujuan,objective,khách quan,객관
規約,きやく,syarat dan Ketentuan,Terms and Conditions,Điều khoản và điều kiện,약관
救援,きゅうえん,lega,relief,sự cứu tế,구호
休学,きゅうがく,Cuti,Leave of absence,Nghỉ phép,휴학
究極,きゅうきょく,terakhir,ultimate,tối thượng,궁극
窮屈,きゅうくつ,sempit,cramped,chật chội,비굴
球根,きゅうこん,bohlam,bulb,bóng đèn,전구
救済,きゅうさい,lega,relief,sự cứu tế,구제
給食,きゅうしょく,makan siang sekolah,school lunch,bữa trưa ở trường,급식
給仕,きゅうじ,pelayan,waiter,phục vụ nam,급사
休戦,きゅうせん,gencatan senjata,ceasefire,ngừng bắn,휴전
旧知,きゅうち,kenalan lama,Old acquaintance,Người quen cũ,구지
宮殿,きゅうでん,istana,palace,cung điện,궁전
窮乏,きゅうぼう,kemiskinan,poverty,nghèo,빈곤
丘陵,きゅうりょう,bukit-bukit,hills,đồi,구릉
共,きょう,bersama,jointly,cùng nhau,공동
供,きょう,Suplemen,Supplement,Bổ sung,공
驚異,きょうい,Luar biasa,Amazing,Tuyệt vời,놀라운
教員,きょういん,Guru,Teacher,Giáo viên,교사
教科,きょうか,Subjek,Subject,Chủ thể,교과
協会,きょうかい,Asosiasi,Association,Sự kết hợp,협회
共感,きょうかん,empati,empathy,sự đồng cảm,공감
共学,きょうがく,Sekolah campuran putra dan putri,Co-educational,Đồng giáo dục,공학
協議,きょうぎ,diskusi,discussion,cuộc thảo luận,협의
教訓,きょうくん,pelajaran,lesson,bài học,교훈
境遇,きょうぐう,keadaan,circumstances,trường hợp,처지
強行,きょうこう,tindakan paksa,forced action,hành động cưỡng bức,강행
強硬,きょうこう,keras,tough,khó,강경
凶作,きょうさく,Panen yang buruk,Poor harvest,mùa màng thất bát,흉작
共産,きょうさん,Komunis,Communist,Cộng sản,공산
教材,きょうざい,bahan ajar,teaching materials,tài liệu giảng dạy,교재
教習,きょうしゅう,Kursus mengemudi,Driving lessons,Bài học lái xe,교습
郷愁,きょうしゅう,Nostalgia,Nostalgia,Nỗi nhớ,향수
教職,きょうしょく,profesi mengajar,teaching profession,nghề giáo,교직
享受,きょうじゅ,menikmati,enjoy,thưởng thức,향수
興じる,きょうじる,untuk menikmati,to enjoy,để tận hưởng,흥분하다
強制,きょうせい,paksaan,compulsion,sự cưỡng chế,강제
共存,きょうそん,hidup berdampingan,coexistence,sự cùng tồn tại,공존
姉妹,きょうだい,saudara perempuan,sisters,chị em gái,자매
協調,きょうちょう,kerja sama,cooperation,sự hợp tác,협력
協定,きょうてい,perjanjian,agreement,hiệp định,협정
脅迫,きょうはく,pemerasan,blackmail,tống tiền,협박
共鳴,きょうめい,resonansi,resonance,cộng hưởng,공명
郷里,きょうり,Kota asal,Hometown,Quê hương,향리
強烈,きょうれつ,intens,intense,mãnh liệt,강렬한
共和,きょうわ,republik,republic,nước cộng hòa,공화
曲,きょく,lagu,song,bài hát,노래
局限,きょくげん,terbatas,limited,giới hạn,국한
極端,きょくたん,ekstrim,extreme,vô cùng,극단
居住,きょじゅう,tempat tinggal,residence,nơi cư trú,거주
拒絶,きょぜつ,penolakan,rejection,từ chối,거절
拒否,きょひ,penolakan,rejection,từ chối,거부
許容,きょよう,Diizinkan,Allowable,Được phép,허용
距離,きょり,jarak,distance,khoảng cách,거리
寄与,きよ,kontribusi,contribution,sự đóng góp,기여
清らか,きよらか,Murni,Pure,Nguyên chất,깨끗한
気楽,きらく,Santai,Relaxed,Thư giãn,편한
煌びやか,きらびやか,Mempesona,Dazzling,Rực rỡ,빛나는
切り,きり,memotong,cut,cắt,자르다
桐,きり,Paulownia,Paulownia,Paulownia,오동나무
切り替える,きりかえる,Mengalihkan,Switch,Công tắc,전환
気流,きりゅう,arus udara,air current,dòng không khí,기류
奇麗,きれい,Cantik,Beautiful,Xinh đẹp,깨끗한
切れ目,きれめ,memotong,cut,cắt,틈
際,きわ,tepian,edge,bờ rìa,때
木綿,きわた,kapas,cotton,bông,목화
極めて,きわめて,sangat,extremely,vô cùng,매우
僅,きん,Sangat sedikit,Very little,Rất ít,작은
近眼,きんがん,Lamur,Myopia,Cận thị,근안
緊急,きんきゅう,keadaan darurat,emergency,khẩn cấp,긴급
近々,きんきん,Segera,Soon,Sớm,가까이
近郊,きんこう,pinggiran kota,suburbs,vùng ngoại ô,근교
均衡,きんこう,keseimbangan,equilibrium,trạng thái cân bằng,균형
近視,きんし,lamur,myopia,cận thị,근시
禁じる,きんじる,Terlarang,Forbidden,Cấm,금지하다
禁ずる,きんずる,Terlarang,Forbidden,Cấm,금지하다
勤勉,きんべん,ketekunan,diligence,siêng năng,근면
勤務,きんむ,Bekerja,Work,Công việc,근무
禁物,きんもつ,Terlarang,Forbidden,Cấm,금물
勤労,きんろう,bekerja,work,công việc,근로
議案,ぎあん,tagihan,bill,hóa đơn,의안
戯曲,ぎきょく,bermain,play,chơi,연극
議決,ぎけつ,Pemungutan suara,Voting,Bỏ phiếu,의결
議事堂,ぎじどう,Gedung Parlemen,Parliament building,Tòa nhà Quốc hội,의사당
犠牲,ぎせい,Pengorbanan,Sacrifice,Hy sinh,희생
偽造,ぎぞう,pemalsuan,forgery,giả mạo,위조
議題,ぎだい,agenda,agenda,chương trình nghị sự,의제
技能,ぎのう,keahlian,skill,kỹ năng,기술
逆転,ぎゃくてん,Kemunduran,Reversal,Đảo ngược,반전
行,ぎょう,garis,line,đường kẻ,행
業者,ぎょうしゃ,Kontraktor,Contractor,Nhà thầu,상인
行政,ぎょうせい,administrasi,administration,sự quản lý,행정
業績,ぎょうせき,pertunjukan,performance,hiệu suất,성과
業務,ぎょうむ,bisnis,business,việc kinh doanh,업무
玉,ぎょく,bola,ball,quả bóng,공
漁船,ぎょせん,perahu nelayan,fishing boat,thuyền đánh cá,어선
漁村,ぎょそん,desa nelayan,fishing village,làng chài,어촌
義理,ぎり,Kewajiban,Obligation,Nghĩa vụ,의리
疑惑,ぎわく,kecurigaan,suspicion,nghi ngờ,의혹
吟味,ぎんみ,Penyelidikan,Examination,Bài kiểm tra,음미
区,く,Bangsal,Ward,Phường,구
食い違う,くいちがう,Perbedaan,Discrepancy,Sự khác biệt,서로 다른
空腹,くうふく,Kelaparan,Hunger,Đói,배고프다
区画,くかく,bagian,section,phần,구획
区間,くかん,bagian,section,phần,구간
茎,くき,tangkai,stem,thân cây,줄기
区切り,くぎり,pemisah,separator,bộ phân tách,구분
潜る,くぐる,menyelam,dive,lặn,잠수하다
種々,くさぐさ,bermacam-macam,various,nhiều,다양한
嚏,くしゃみ,bersin,sneeze,hắt hơi,嚏
旧事,くじ,dahulu,bygone,quá khứ,옛날
籤引,くじびき,Lotere,Lottery,Xổ số,견인
擽ぐったい,くすぐったい,geli,ticklish,cù lét,어리석은
草臥れる,くたびれる,lelah,tired,mệt,풀을 쥔다
下らない,くだらない,Bodoh,Stupid,Ngốc nghếch,내리지 않는다
件,くだん,subjek,subject,chủ thể,건
口ずさむ,くちずさむ,bersenandung,humming,ngân nga,삐걱거리는
嘴,くちばし,paruh,beak,mỏ,부리
朽ちる,くちる,membusuk,decay,sự phân rã,썩다
くっきり,くっきり,jelas,clearly,rõ ràng,선명하게
屈折,くっせつ,pembiasan,refraction,khúc xạ,굴절
くっ付く,くっつく,mengikuti,adhere,tuân thủ,달라붙다
くっ付ける,くっつける,Menempel,Attach,Gắn,붙이다
覆す,くつがえす,Menggulingkan,Overturn,Lật đổ,덮다
諄い,くどい,Mengganggu,Annoying,Khó chịu,굉장한
国境,くにざかい,berbatasan,border,ranh giới,국경
首飾り,くびかざり,kalung,necklace,vòng cổ,목 장식
首輪,くびわ,kerah,collar,cổ áo,목걸이
組み合わせ,くみあわせ,kombinasi,combination,sự kết hợp,조합
組み合わせる,くみあわせる,menggabungkan,combine,kết hợp,결합하다
組み込む,くみこむ,mengintegrasikan,integrate,tích hợp,통합
蔵,くら,Gudang,Warehouse,Kho,쿠라
苦しめる,くるしめる,menyebabkan penderitaan,to cause suffering,gây đau khổ,괴롭히다
包む,くるむ,membungkus,wrap,bọc,싸다
呉れ呉れも,くれぐれも,"Tolong, tolong","Please, please","Làm ơn, làm ơn",어리 석다.
呉れる,くれる,memberi,give,đưa cho,우울하다
玄人,くろうと,pakar,expert,chuyên gia,현인
黒字,くろじ,Hitam,Black,Đen,흑자
君主,くんしゅ,raja,monarch,vua,군주
愚痴,ぐち,Keluhan,Complaints,Khiếu nại,어리석은
ぐっと,ぐっと,banyak,much,nhiều,훨씬
ぐらい,ぐらい,tentang,about,Về,정도
群,ぐん,kelompok,group,nhóm,그룹
軍艦,ぐんかん,kapal perang,warship,tàu chiến,군함
群集,ぐんしゅう,kerumunan,crowd,đám đông,군중
軍事,ぐんじ,militer,military,quân đội,군사
軍備,ぐんび,persenjataan,armament,vũ khí,군비
軍服,ぐんぷく,seragam militer,military uniform,đồng phục quân đội,군복
刑,けい,Hukuman,Punishment,Hình phạt,형
頃,けい,sekitar,around,xung quanh,무렵
傾,けい,memiringkan,tilt,nghiêng,경사
系,けい,sistem,system,hệ thống,시스템
経過,けいか,Kemajuan,Progress,Tiến triển,경과
軽快,けいかい,Ringan dan lincah,Light and nimble,Nhẹ nhàng và linh hoạt,경쾌한
警戒,けいかい,Peringatan,Caution,Thận trọng,경계
計器,けいき,Instrumen,Instruments,Nhạc cụ,계기
契機,けいき,Peluang,Opportunity,Cơ hội,계기
敬具,けいぐ,"Sungguh-sungguh,","Sincerely,","Trân trọng,",존경
軽減,けいげん,Mitigasi,Mitigation,Giảm thiểu,완화
掲載,けいさい,menerbitkan,publish,xuất bản,게시
傾斜,けいしゃ,Lereng,Slope,Độ dốc,경사
形成,けいせい,pembentukan,formation,sự hình thành,형성
形勢,けいせい,situasi,situation,tình huống,형세
軽率,けいそつ,ceroboh,reckless,liều lĩnh,경량
携帯,けいたい,ponsel,cell phone,điện thoại di động,모바일
形態,けいたい,membentuk,form,hình thức,형태
刑罰,けいばつ,hukuman,punishment,hình phạt,형벌
経費,けいひ,Pengeluaran,Expenses,Chi phí,경비
警部,けいぶ,Inspektur,Inspector,Thanh tra,경부
軽蔑,けいべつ,Penghinaan,Contempt,Sự khinh miệt,경멸
経歴,けいれき,Karier,Career,Sự nghiệp,경력
経路,けいろ,rute,route,tuyến đường,통로
汚す,けがす,Untuk mewarnai,To stain,Để nhuộm,오염
汚らわしい,けがらわしい,kotor,filthy,bẩn thỉu,더러운
汚れ,けがれ,kotoran,dirt,đất,얼룩
汚れる,けがれる,Menjadi kotor,Get dirty,Hãy làm bẩn tay mình đi!,더러운
獣,けだもの,binatang buas,beast,quái thú,짐승
吝嗇,けち,kekikiran,stinginess,keo kiệt,吝嗇
結核,けっかく,tuberkulosis,tuberculosis,bệnh lao,결핵
血管,けっかん,pembuluh darah,blood vessels,mạch máu,혈관
決行,けっこう,melaksanakan,carry out,tiến hành,결행
決算,けっさん,penyelesaian rekening,settlement of accounts,thanh toán tài khoản,결산
決勝,けっしょう,terakhir,final,cuối cùng,결승
結晶,けっしょう,kristal,crystal,pha lê,크리스탈
結成,けっせい,Pembentukan,Formation,Sự hình thành,결성
結束,けっそく,persatuan,unity,đoàn kết,결속
傑,けつ,bagus sekali,excellent,xuất sắc,걸
決意,けつい,Tekad,Determination,Sự quyết tâm,결의
決議,けつぎ,resolusi,resolution,nghị quyết,결의
結合,けつごう,bergabung,join,tham gia,조인
決断,けつだん,keputusan,decision,phán quyết,결정
欠乏,けつぼう,kekurangan,deficiency,thiếu hụt,부족
蹴飛ばす,けとばす,menendang,kick,đá,걷어차다
貶す,けなす,untuk meremehkan,to belittle,để hạ thấp,포기하다
煙たい,けむたい,berasap,smoky,khói,연기하고 싶다
煙る,けむる,Berasap,Smoky,Khói,연기
家来,けらい,gaji,retainer,người giữ,집
けれど,けれど,Tetapi,But,Nhưng,하지만
圏,けん,Lingkaran,Circle,Vòng tròn,권
権,けん,Kekuatan,Power,Quyền lực,권리
権威,けんい,otoritas,authority,thẩm quyền,권위
兼業,けんぎょう,Pekerjaan sampingan,Side job,Công việc làm thêm,겸업
権限,けんげん,otoritas,authority,thẩm quyền,권한
健在,けんざい,Masih hidup,Still alive,Vẫn còn sống,건강한
懸賞,けんしょう,undian,sweepstakes,cuộc thi trúng thưởng,경품
検事,けんじ,Jaksa,Prosecutor,Công tố viên,검사
健全,けんぜん,sehat,healthy,khỏe mạnh,건강
見地,けんち,sudut pandang,viewpoint,quan điểm,관점
賢明,けんめい,Bijak,Wise,Khôn ngoan,현명
倹約,けんやく,Kesederhanaan,Frugality,Tiết kiệm,절약
兼用,けんよう,Berguna ganda,Dual-purpose,Đa năng,겸용
権力,けんりょく,kekuatan,power,quyền lực,권력
劇団,げきだん,Perusahaan teater,Theater company,Đoàn kịch,극단
激励,げきれい,dorongan,encouragement,sự khích lệ,격려
月謝,げっしゃ,Biaya kuliah bulanan,Monthly tuition,Học phí hàng tháng,월사
げっそり,げっそり,Suram,Gaunt,Gầy gò,몰래
月賦,げっぷ,angsuran bulanan,monthly installment,khoản trả góp hàng tháng,월부
下痢,げり,diare,diarrhea,tiêu chảy,설사
原,げん,asli,original,nguyên bản,하라
原形,げんけい,bentuk asli,original form,hình thức ban đầu,원형
現行,げんこう,saat ini,current,hiện hành,현재
原作,げんさく,karya asli,original work,tác phẩm gốc,원작
原子,げんし,atom,atom,nguyên tử,원자
元首,げんしゅ,kepala negara,head of state,người đứng đầu nhà nước,원목
原書,げんしょ,Buku asli,Original book,Sách gốc,원서
減少,げんしょう,mengurangi,decrease,giảm bớt,감소
現場,げんじょう,Di lokasi,On-site,Tại chỗ,현장
元素,げんそ,elemen,element,yếu tố,원소
原則,げんそく,prinsip,principle,nguyên tắc,원칙
現像,げんぞう,mengembangkan,developing,phát triển,현상
現地,げんち,lokal,local,địa phương,현지
限定,げんてい,terbatas,limited,giới hạn,한정
原点,げんてん,asal,origin,nguồn gốc,원점
原典,げんてん,Teks asli,Original text,Văn bản gốc,원전
減点,げんてん,Deduksi,Deduction,Khấu trừ,감점
原爆,げんばく,bom atom,atomic bomb,bom nguyên tử,원폭
原文,げんぶん,Teks asli,Original text,Văn bản gốc,원문
厳密,げんみつ,Sangat ketat,Strictly,Nghiêm ngặt,엄격
原油,げんゆ,minyak mentah,crude oil,dầu thô,원유
言論,げんろん,pidato,speech,lời nói,언론
故,こ,terlambat,late,muộn,고
戸,こ,pintu,door,cửa,문
児,こ,anak,child,đứa trẻ,어린이
巨,こ,Sangat besar,Huge,To lớn,거대한
恋する,こいする,Jatuh cinta,Falling in love,Rơi vào lưới tình,사랑하다
溝,こう,alur,groove,rãnh,홈
校,こう,sekolah,school,trường học,학교
好意,こうい,Perasaan yang menyenangkan,Good feeling,Cảm giác tốt,호의
行為,こうい,bertindak,act,hành động,행위
行員,こういん,karyawan bank,bank employee,nhân viên ngân hàng,행원
交易,こうえき,berdagang,trade,buôn bán,교역
公演,こうえん,pertunjukan,performance,hiệu suất,공연
後悔,こうかい,menyesali,regret,hối tiếc,후회
公開,こうかい,publik,public,công cộng,공개
航海,こうかい,perjalanan,voyage,chuyến đi,항해
工学,こうがく,rekayasa,engineering,kỹ thuật,공학
皇居,こうきょ,Istana Kekaisaran,Imperial Palace,Cung điện Hoàng gia,황궁
好況,こうきょう,ledakan,boom,bùng nổ,호황
抗議,こうぎ,protes,protest,phản kháng,항의
鉱業,こうぎょう,Pertambangan,Mining,Khai thác mỏ,광업
興業,こうぎょう,industri hiburan,entertainment industry,ngành công nghiệp giải trí,흥업
高原,こうげん,dataran tinggi,plateau,cao nguyên,고원
煌々と,こうこうと,Terang,Brightly,Sáng sủa,반짝반짝
考古学,こうこがく,arkeologi,archeology,khảo cổ học,고고학
交互,こうご,bergantian,alternating,luân phiên,교대
工作,こうさく,Kerajinan Tangan,Crafts,Thủ công mỹ nghệ,공작
耕作,こうさく,penanaman,cultivation,canh tác,경작
鉱山,こうざん,milikku,mine,của tôi,광산
講習,こうしゅう,Pelatihan,Training,Đào tạo,강습
交渉,こうしょう,perundingan,negotiation,đàm phán,협상
高尚,こうしょう,mulia,lofty,cao,고상
行進,こうしん,berbaris,march,bước đều,행진
香辛料,こうしんりょう,Rempah-rempah,Spices,Gia vị,향신료
口述,こうじゅつ,dikte,dictation,đọc chính tả,구술
控除,こうじょ,deduksi,deduction,khoản khấu trừ,공제
向上,こうじょう,peningkatan,improvement,sự cải tiến,향상
降水,こうすい,pengendapan,precipitation,sự kết tủa,강수
洪水,こうずい,banjir,flood,lụt,홍수
公然,こうぜん,secara terbuka,openly,công khai,공개적으로
抗争,こうそう,konflik,conflict,xung đột,항쟁
構想,こうそう,Konsep,Concept,Ý tưởng,구상
拘束,こうそく,Penahanan,Detention,Giam giữ,구속
後退,こうたい,mundur,retreat,rút lui,후퇴
光沢,こうたく,mengkilap,gloss,bóng,광택
公団,こうだん,Perusahaan Publik,Public Corporation,Tập đoàn công cộng,공단
好調,こうちょう,Bagus,Good,Tốt,호조
口頭,こうとう,lisan,oral,miệng,구두
講読,こうどく,Berlangganan,Subscribe,Đặt mua,강독
購読,こうどく,berlangganan,subscription,đăng ký,구독
購入,こうにゅう,pembelian,purchase,mua,구매
公認,こうにん,Pengakuan resmi,Official recognition,Sự công nhận chính thức,공인
光熱費,こうねつひ,Biaya utilitas,Utility expenses,Chi phí tiện ích,광열비
荒廃,こうはい,Kesedihan,Desolation,Sự hoang tàn,황폐
購買,こうばい,pembelian,purchase,mua,구매
好評,こうひょう,Populer,Popular,Phổ biến,호평
交付,こうふ,Masalah,Issue,Vấn đề,교부
降伏,こうふく,Menyerah,Surrender,Đầu hàng,항복
興奮,こうふん,kegembiraan,excitement,sự phấn khích,흥분
公募,こうぼ,Rekrutmen publik,Public recruitment,Tuyển dụng công khai,공모
巧妙,こうみょう,cerdik,clever,thông minh,영리한
公用,こうよう,Penggunaan resmi,Official use,Sử dụng chính thức,공용
小売,こうり,pengecer,retail,bán lẻ,소매
効率,こうりつ,efisiensi,efficiency,hiệu quả,효율
公立,こうりつ,publik,public,công cộng,공립
小柄,こがら,Kecil,Petite,Nhỏ nhắn,몸집이 작은
小切手,こぎって,memeriksa,check,kiểm tra,수표
国産,こくさん,domestik,domestic,nội địa,국산
国定,こくてい,Nasional,National,Quốc gia,국정
国土,こくど,tanah nasional,national land,đất quốc gia,국토
告白,こくはく,Pengakuan,Confession,Lời thú tội,고백
国防,こくぼう,pertahanan nasional,national defense,quốc phòng,국방
国有,こくゆう,Dimiliki secara nasional,Nationally owned,Thuộc sở hữu quốc gia,국유
国連,こくれん,Perserikatan Bangsa-Bangsa,united nations,Liên hợp quốc,유엔
漕ぐ,こぐ,baris,row,hàng ngang,젓다
焦げ茶,こげちゃ,cokelat tua,dark brown,nâu sẫm,타는 차
個々,ここ,individu,individual,cá nhân,개별
箇箇,ここ,Tempat-tempat,Places,Địa điểm,개
心地,ここち,Kenyamanan,Comfort,An ủi,기분
心得,こころえ,Pengetahuan,Knowledge,Kiến thức,마음가짐
心掛け,こころがけ,Kerangka berpikir,Mindset,Tư duy,유혹
心掛ける,こころがける,Mengingat,Keep in mind,Hãy nhớ điều này,유의하다
志,こころざし,Akan,Will,Sẽ,시
志す,こころざす,bercita-cita,aspire,khát vọng,뜻
心強い,こころづよい,Menenangkan,Reassuring,Thật đáng an tâm,든든하다
心細い,こころぼそい,Merasa kesepian,Feeling lonely,Cảm thấy cô đơn,심한
試み,こころみ,Percobaan,Attempt,Nỗ lực,시도
試みる,こころみる,Mencoba,Try,Thử,시도하다
快い,こころよい,menyenangkan,pleasant,dễ thương,즐거운
凝らす,こごらす,konsentrat,concentrate,tập trung,응집하다
凝る,こごる,Terobsesi,To be obsessed,Bị ám ảnh,응하다
拵える,こしらえる,membuat,make,làm,쏘다
孤児,こじ,yatim piatu,orphan,trẻ mồ côi,고아
拗れる,こじれる,Rumit,Complicated,Phức tap,죽다
故人,こじん,almarhum,deceased,người đã chết,고인
梢,こずえ,puncak pohon,treetop,ngọn cây,梢
個性,こせい,individualitas,individuality,tính cá nhân,개성
戸籍,こせき,Daftar keluarga,Family register,Sổ đăng ký gia đình,호적
小銭,こぜに,koin,coin,đồng xu,동전
固体,こたい,padat,solid,chất rắn,고체
答え,こたえ,menjawab,answer,trả lời,대답
堪える,こたえる,beruang,bear,con gấu,참다
火燵,こたつ,sinar api,firelight,ánh lửa,화연
古代,こだい,kuno,ancient,cổ đại,고대
こだわる,こだわる,untuk bersikap khusus tentang,to be particular about,đặc biệt quan tâm đến,고집하다
誇張,こちょう,berlebihan,exaggeration,sự phóng đại,과장
滑稽,こっけい,lucu,humorous,hài hước,미끄럼
国交,こっこう,hubungan diplomatik,diplomatic relations,quan hệ ngoại giao,국교
骨董品,こっとうひん,barang antik,antiques,đồ cổ,골동품
骨,こつ,tulang,bone,xương,뼈
固定,こてい,tetap,fixed,đã sửa,고정
事柄,ことがら,Hal-hal penting,Matters,Vấn đề,일
悉く,ことごとく,semua,all,tất cả,깨달음
言伝,ことづて,legenda,legend,huyền thoại,언전
殊に,ことに,Secara khusus,In particular,Đặc biệt là,특히
事によると,ことによると,Menurut,According to the,Theo,일에 따르면
孤独,こどく,kesendirian,loneliness,cô đơn,외로움
粉々,こなごな,Hancur berkeping-keping,Shattered,Tan vỡ,부서진
此の,この,Ini,This,Cái này,이치노
この間,このあいだ,Selama waktu ini,During this time,Trong thời gian này,이 기간 동안
この頃,このごろ,Sekitar waktu ini,Around this time,Khoảng thời gian này,이때
好ましい,このましい,lebih baik,preferable,ưa thích hơn,선호
個別,こべつ,Individu,Individual,Cá nhân,개별
零す,こぼす,tumpahan,spill,tràn,0
零れる,こぼれる,tumpahan,spill,tràn,0
細やか,こまやか,Halus,Delicate,Thanh tú,섬세한
混む,こむ,Penuh sesak,Crowded,Đông đúc,혼합하다
込める,こめる,untuk meletakkan,to put,để đặt,담을 수 있다
篭る,こもる,mengasingkan,seclude,tách biệt,편하다
固有,こゆう,Unik,Unique,Độc nhất,고유
雇用,こよう,pekerjaan,employment,thuê người làm,고용
暦,こよみ,kalender,calendar,lịch,달력
堪える,こらえる,beruang,bear,con gấu,참다
孤立,こりつ,isolasi,isolation,sự cách ly,고립된
懲りる,こりる,Ambillah pelajaran dari kesalahanmu.,Learn your lesson,Hãy rút kinh nghiệm,잡다
此れ,これ,Itu,That,Cái đó,이기다
此れ等,これら,Ini,These,Những cái này,이길 등
魂,こん,jiwa,soul,linh hồn,영혼
根気,こんき,Kegigihan,Perseverance,Sự kiên trì,근기
根拠,こんきょ,dasar,basis,cơ sở,근거
混血,こんけつ,ras campuran,mixed race,chủng tộc hỗn hợp,혼혈
昆虫,こんちゅう,serangga,insect,côn trùng,곤충
根底,こんてい,dasar,foundation,sự thành lập,근저
混同,こんどう,Kebingungan,Confusion,Lú lẫn,혼동
今日は,こんにちは,Hari ini adalah,Today is,Hôm nay là,오늘은
今晩は,こんばんは,Selamat malam,Good evening,Buổi tối vui vẻ,오늘밤은
根本,こんぽん,akar,root,gốc,근본
御,ご,Milikmu,Your,Của bạn,어
語彙,ごい,kosakata,vocabulary,từ vựng,어휘
濠,ごう,parit,moat,hào nước,호
業,ごう,bisnis,business,việc kinh doanh,사업
号,ごう,masalah,issue,vấn đề,호
合意,ごうい,perjanjian,agreement,hiệp định,합의
合議,ごうぎ,dewan,council,hội đồng,합의
強気,ごうぎ,kuat,strong,mạnh,강한
合成,ごうせい,sintesis,synthesis,tổng hợp,합성
護衛,ごえい,pengawal,escort,người hộ tống,호위
語句,ごく,frasa,phrase,cụm từ,어구
極楽,ごくらく,Surga,Paradise,Thiên đường,극락
ご苦労様,ごくろうさま,Terima kasih atas kerja keras Anda.,Thank you for your hard work.,Cảm ơn bạn vì sự nỗ lực hết mình.,고생
語源,ごげん,Etimologi,Etymology,Từ nguyên học,어원
誤差,ごさ,kesalahan,error,lỗi,오차
ご座います,ございます,"Ya, ada","Yes, there is","Vâng, có.",앉다
ご馳走,ごちそう,pesta,feast,bữa tiệc,치료
ご馳走さま,ごちそうさま,Terima kasih atas hidangannya.,Thank you for the meal.,Cảm ơn vì bữa ăn.,대접
毎,ごと,setiap,every,mọi,매
碁盤,ごばん,Papan Go,Go board,Bàn cờ vây,바둑판
ご無沙汰,ごぶさた,Sudah lama sekali.,It's been a while.,Đã lâu rồi.,무사태
誤魔化す,ごまかす,menipu,deceive,lừa dối,오마화하다
御免ください,ごめんください,Permisi.,Excuse me.,Xin lỗi.,면해주세요.
御免なさい,ごめんなさい,Maaf,Sorry,Lấy làm tiếc,면해
御覧なさい,ごらんなさい,Lihat,Look,Nhìn,보라
佐,さ,Sa,Sa,Sa,사
再,さい,Ulang,Re,Nốt Rê,재
差異,さい,perbedaan,difference,sự khác biệt,차이
歳,さい,usia,age,tuổi,나이
再会,さいかい,Reuni,Reunion,Đoàn tụ,재회
災害,さいがい,bencana,disaster,thảm họa,재해
細菌,さいきん,bakteri,bacteria,vi khuẩn,박테리아
細工,さいく,Keahlian,Craftsmanship,Tay nghề,세공
採掘,さいくつ,pertambangan,mining,khai thác mỏ,채굴
採決,さいけつ,memilih,vote,bỏ phiếu,채결
再建,さいけん,Rekonstruksi,Reconstruction,Tái thiết,재건
再現,さいげん,Reproduksi,Reproduction,Sự sinh sản,재현
採算,さいさん,Keuntungan,Profitability,Khả năng sinh lời,채산
採集,さいしゅう,koleksi,collection,bộ sưu tập,채집
再生,さいせい,reproduksi,reproduction,sinh sản,재생
最善,さいぜん,Terbaik,Best,Tốt nhất,최선
採択,さいたく,Diadopsi,Adopted,Được nhận nuôi,채택
再発,さいはつ,kambuh,recurrence,tái phát,재발
栽培,さいばい,penanaman,cultivation,canh tác,재배
細胞,さいぼう,sel,cell,tế bào,세포
採用,さいよう,Rekrutmen,Recruitment,Tuyển dụng,채용
遮る,さえぎる,memblokir,block,khối,차단하다
囀る,さえずる,menyanyi,sing,hát,애매하다
冴える,さえる,Ketajaman,Sharpness,Độ sắc nét,선물하다
竿,さお,batang,rod,thanh,장대
栄える,さかえる,Berhasil,Prosper,Thịnh vượng,번영하다
杯,さかずき,cangkir,cup,tách,잔
逆立ち,さかだち,berdiri terbalik,handstand,trồng cây chuối,반전
逆上る,さかのぼる,Ke atas,Upward,Hướng lên trên,거꾸로
盛る,さかる,tumpukan,pile,đống,담다
差額,さがく,perbedaan,difference,sự khác biệt,차액
下がる,さがる,Turun,Go down,Đi xuống,내려가다
一昨昨日,さきおととい,Dua hari yang lalu,The day before yesterday,Hôm kia,어제 어제
先に,さきに,Pertama,First,Đầu tiên,먼저
詐欺,さぎ,tipuan,scam,lừa đảo,사기
作,さく,Dibuat oleh,Made by,Được thực hiện bởi,작
策,さく,Strategi,Strategy,Chiến lược,책
柵,さく,pagar,fence,hàng rào,울타리
削減,さくげん,pengurangan,reduction,sự giảm bớt,감소
錯誤,さくご,Kesalahan,Mistake,Sai lầm,착오
作戦,さくせん,Operasi,Operation,Hoạt động,작전
作物,さくぶつ,tanaman,crops,cây trồng,작물
叫び,さけび,berteriak,scream,la hét,외침
裂ける,さける,merobek,to tear,xé,찢다
捧げる,ささげる,mendedikasikan,devote,cống hiến,바치다
差し掛かる,さしかかる,Mendekati,Approaching,Đang đến gần,연결하다
指図,さしず,Instruksi,Instructions,Hướng dẫn,오더
差し出す,さしだす,menyerahkan,hand over,giao lại,내보내다
